,id,item_number,description,vendor_name,stock_units,inventory_value,unit_cost,del_time,order_frequency_days,qty_unit_cd,inv_class_cd,service_level,purchasing_method,min,max,comment,movement_last_year,usage_last_year,movement_two_year,usage_two_year,movement_three_year,usage_three_year
1339,19623,F25T12WW30,Lamp,Wencor West,19.0000,76.000000,4.00,14,10.0,EA,BATCH,,min-max,10.0,30.0,,2,2,3,13,5,14
1340,19642,L102849-20629,"Cone, Bearing",Wencor West,9.0000,1296.000000,144.00,25,10.0,EA,BATCH,,,,,,8,17,8,9,5,8
1341,19651,FHR8-2,Fuel Sample Kit,"Proponent , INC. (Kapco)",34.0000,3121.200000,91.80,35,10.0,KT,BATCH,,,1.0,1.0,C-CHECK 23-24,51,144,46,136,66,220
1342,19704,NAS1288-4W,Washer,"Boeing Distribution, Inc (Aviall)",34.0000,306.000000,9.00,84,10.0,EA,BATCH,,,,,,4,8,3,5,6,29
1343,19730,NAS1611-387A,"Packing, preformed","Proponent , INC. (Kapco)",5.0000,80.000000,16.00,67,10.0,EA,BATCH,,,,,,15,19,13,20,2,3
1344,19731,NAS1801-3-45,Screw,Boeing Distribution Services INC. (KLX),10.0000,6.666700,0.67,69,10.0,EA,BATCH,,,,,,4,4,3,10,3,7
1345,19739,D38999-26FA98SN,Connector,"The Boeing Comp, Spare Dist Cent",2.0000,58.000000,29.00,12,10.0,EA,BATCH,,,,,,5,5,8,7,2,2
1346,19749,P629,"Tape For Cargo, 4 Inch",Boeing Distribution Services INC. (KLX),14.0000,975.333380,69.67,67,10.0,RL,BATCH,,,,,,41,67,32,66,31,70
1347,19750,KB27112,Seal    Ring,Kelowna Aerospace (KF Aerospace),6.0000,48.000000,8.00,17,10.0,EA,BATCH,,,,,,10,14,9,16,4,6
1348,19770,LJ71748,Shim    Bumper-Lower Bifurca,Goodrich Corporation,5.0000,700.000000,140.00,18,10.0,EA,BATCH,,,,,,1,2,7,10,5,3
1349,19779,J221P119,PACKING,Jet International Company LLC,14.0000,112.000000,8.00,8,10.0,EA,BATCH,,min-max,5.0,10.0,,0,0,0,0,1,1
1350,19783,KDAGX4F001,RELAY,"The Boeing Comp, Spare Dist Cent",3.0000,8343.000000,2781.00,5,10.0,EA,BATCH,,min-max,3.0,3.0,MAX Boeing RSPL,1,1,0,0,1,1
1351,19794,LJ77132,Blade Assy,ROHR(Goodrich Aerostructures Group),1.0000,1192.500000,1192.50,11,10.0,EA,BATCH,,min-max,1.0,1.0,,0,0,2,2,2,2
1352,19798,LM29700LA902A7,Cone And Seal Assy,Wencor West,14.0000,1764.000000,126.00,13,10.0,EA,BATCH,,,,,,11,36,12,25,9,14
1353,19801,J221P156,PACKING,"The Boeing Comp, Spare Dist Cent",9.0000,90.000000,10.00,4,10.0,EA,BATCH,,,,,,12,6,7,3,6,2
1354,19804,K30B18,Cabl Kit Safty Cable Kit.,Boeing Distribution Services INC. (KLX),50.0000,100.000000,2.00,38,10.0,EA,BATCH,,,,,,20,527,9,13,7,9
1355,19822,NAS1252-416H,Washer,"The Boeing Comp, Spare Dist Cent",124.0000,0.000000,0.00,7,10.0,EA,BATCH,,,,,,3,180,9,432,1,487
1356,19824,NAS1611-114A,Packing,"Boeing Distribution, Inc (Aviall)",146.0000,73.000000,0.50,11,100.0,EA,BATCH,,min-max,50.0,150.0,,215,352,170,229,43,58
1357,19825,NAS1739MW6-3,"RIVET, BLIND","The Boeing Comp, Spare Dist Cent",168.0000,336.000000,2.00,27,10.0,EA,BATCH,,,,,,1,70,5,442,9,306
1358,19829,NAS549-10,Washer,,13857.0000,0.000000,0.00,21,100.0,EA,BATCH,,,,,,2,26,4,324,2,18
1359,19840,IFE1308WW,LED Lamp - 1308 replacement,IFE Products,190.0000,5510.000000,29.00,32,10.0,EA,BATCH,,min-max,50.0,200.0,,15,197,28,504,17,342
1360,19845,K30B12,Cabl Kit Safety Cable Kit,Boeing Distribution Services INC. (KLX),234.0000,468.000000,2.00,19,10.0,EA,BATCH,,,0.0,0.0,,30,1123,18,125,11,14
1361,19852,NAS1149D0663J,WASHER,Wencor West,323.0000,0.000000,0.00,20,10.0,EA,BATCH,,,,,,2,26,4,11,6,4
1362,19858,BACW10BP5DP,Washer,"The Boeing Comp, Spare Dist Cent",1237.0000,0.000000,0.00,16,10.0,EA,BATCH,,,,,,3,1,3,3,1,2
1363,19862,MS51957-53,Screw,Wencor West,344.0000,0.000000,0.00,11,100.0,EA,BATCH,,,,,,7,150,8,135,5,160
1364,19863,MS9385-05,Packing Packing-Preformed,"The Boeing Comp, Spare Dist Cent",24.0000,0.000000,0.00,9,100.0,EA,BATCH,,,,,,1,1,7,15,2,4
1365,19876,NAS620C10,Washer,,861.0000,0.000000,0.00,21,100.0,EA,BATCH,,,,,,1,1,10,13,8,43
1366,19897,LJ70425,Shim,Goodrich Corporation,14.0000,840.000000,60.00,15,10.0,EA,BATCH,,,,,,3,5,8,22,4,47
1367,19919,MS28782-25,Ring,Wencor West,272.0000,272.000000,1.00,11,100.0,EA,BATCH,,,,,,216,209,173,444,46,112
1368,19958,NAS1149DN832J,Washer,Boeing Distribution Services INC. (KLX),947.0000,0.000000,0.00,24,100.0,EA,BATCH,,,,,,3,9,7,41,12,43
1369,19960,NAS1801-3-9,Screw,"Boeing Distribution, Inc (Aviall)",426.0000,0.000000,0.00,23,100.0,EA,BATCH,,,,,,8,-14,4,212,10,307
1370,19961,NAS1805-7P,Nut,"The Boeing Comp, Spare Dist Cent",17.0000,144.500000,8.50,22,10.0,EA,BATCH,,,,,,5,5,4,12,7,16
1371,19963,BACW10BP3DP,Washer,,359.0000,0.000000,0.00,21,10.0,EA,BATCH,,,,,,4,26,7,30,2,3
1372,19964,BACW10BP7APU,Washer,"The Boeing Comp, Spare Dist Cent",40.0000,40.000000,1.00,573,100.0,EA,BATCH,,,,,,6,10,6,22,8,19
1373,19973,CR4H,Ring,"The Boeing Comp, Spare Dist Cent",608.0000,608.000000,1.00,9,100.0,EA,BATCH,,,,,,8,364,8,252,10,1425
1374,19977,BACR15GA5-12,Rivet,,10.0000,10.000000,1.00,21,10.0,EA,BATCH,,,,,,1,4,2,0,4,7
1375,19991,NAS601-7P,Screw,Wencor West,347.0000,0.000000,0.00,11,100.0,EA,BATCH,,,,,,10,165,1,2,3,204
1376,19998,NAS1149FN632P,Washer,"The Boeing Comp, Spare Dist Cent",746.0000,0.000000,0.00,4,10.0,EA,BATCH,,,,,,9,144,6,36,5,34
1377,20003,BACW10BP5CD,Washer,"The Boeing Comp, Spare Dist Cent",471.0000,0.000000,0.00,15,100.0,EA,BATCH,,,,,,9,45,8,11,14,29
1378,20014,D56700-0333,Spring,Safran Landing Systems,39.0000,0.000000,0.00,67,100.0,EA,BATCH,,min-max,12.0,24.0,FOC,2,3,3,18,1,2
1379,20024,BACW10BN3AC,Washer,"The Boeing Comp, Spare Dist Cent",86.0000,0.000000,0.00,11,10.0,EA,BATCH,,,,,,3,7,4,7,1,2
1380,20031,CPM2560-10,Infant Belt Bag,Belgraver B.V.,11.0000,528.000000,48.00,83,10.0,EA,BATCH,,,,,,2,4,6,9,4,7
1381,20039,BACS12GR3L18,Screw,Boeing Distribution Services INC. (KLX),950.0000,950.000000,1.00,57,100.0,EA,BATCH,,,,,,2,550,1,500,5,1434
1382,20040,BACS12HN3-30,Screw,"The Boeing Comp, Spare Dist Cent",162.0000,270.000540,1.67,12,10.0,EA,BATCH,,,,,,2,5,3,23,3,4
1383,20076,MS27595-231,Retainer,Boeing Distribution Services INC. (KLX),54.0000,54.000000,1.00,14,100.0,EA,BATCH,,,,,,1,2,5,13,6,14
1384,20085,NAS1149F0332P,Washer,Boeing Distribution Services INC. (KLX),4106.0000,0.000000,0.00,25,100.0,EA,BATCH,,,,,,47,1628,10,1385,18,4410
1385,20086,NAS1252-716H,Washer,,138.0000,0.000000,0.00,21,100.0,EA,BATCH,,,,,,1,8,6,35,1,5
1386,20090,NAS1802-3-10,Screw,Wencor West,580.0000,0.000000,0.00,11,100.0,EA,BATCH,,,,,,2,8,3,1,7,273
1387,20098,GAW1122029,GORE VENT (wifi system),ANUVU OPERATIONS LLC,47.0000,626.666510,13.33,27,10.0,EA,BATCH,,,,,,19,44,20,69,26,91
1388,20105,J1438P218,PACKING,"CFM International, Inc.",0.0000,0.000000,30.00,19,10.0,EA,BATCH,,min-max,3.0,5.0,CFM_LEAP Engine RSPL,8,8,1,2,0,0
1389,20120,BACS21EE18R,Stud    Lining & Panel Instl,Boeing Distribution Services INC. (KLX),35.0000,105.000000,3.00,22,10.0,EA,BATCH,,,,,,1,5,4,12,6,55
1390,20129,CH34743,Plug,Satair A/S,4.0000,11060.000000,2765.00,21,10.0,EA,BATCH,,,,,,33,33,31,31,21,20
1391,20134,C0RBAN27L,Compound In Tubes   Bms3-38  (Zipchem Zc-027l),"Boeing Distribution, Inc (Aviall)",34.0000,1026.800000,30.20,36,10.0,EA,BATCH,,,,,Aviall PN: 009403,37,103,40,143,47,121
1392,20139,BACS12HN3-67,Screw,Close Air Support,12.0000,1410.000000,117.50,12,10.0,EA,BATCH,,,,,,1,1,5,14,1,1
1393,20142,BACS38Y3,CLIP STANDOFF STRINGER,"The Boeing Comp, Spare Dist Cent",83.0000,1079.000000,13.00,127,10.0,EA,BATCH,,,,,,6,100,4,39,7,69
1394,20161,BLT3649,"Bolt    Bihex Hd,","Unical Aviation, Inc.",12.0000,252.000000,21.00,7,10.0,EA,BATCH,,min-max,6.0,12.0,,0,0,2,3,3,7
1395,20249,GA31498,Insulator,Safran Landing Systems,30.0000,0.000000,0.00,63,100.0,EA,BATCH,,min-max,6.0,12.0,FOC,0,0,0,0,0,0
1396,20250,H0NITE16,Blast Mt Blasting Material,Guyson International Ltd.,200.0000,400.000000,2.00,66,100.0,KG,BATCH,,,,,,13,325,14,350,8,200
1397,20254,M83485-1-222,Packing,"The Boeing Comp, Spare Dist Cent",80.0000,120.000000,1.50,21,10.0,EA,BATCH,,,,,,19,37,6,4,6,6
1398,20257,MM4001-3C1,Clip Nuts,Boeing Distribution Services INC. (KLX),1714.0000,3428.000000,2.00,34,100.0,EA,BATCH,,,,,,5,1050,7,1710,4,650
1399,20263,CR3213-4-04,RIVET,"Boeing Distribution, Inc (Aviall)",655.0000,0.000000,0.00,22,100.0,EA,BATCH,,,,,,4,120,0,0,7,325
1400,20264,CR3522-6-3,Rivet   Cherry Max.,B/E Aerospace Cons Mng,400.0000,400.000000,1.00,41,10.0,EA,BATCH,,,,,,1,10,3,7,3,21
1401,20272,MS25081C0,Washer,"The Boeing Comp, Spare Dist Cent",13.0000,52.000000,4.00,5,10.0,EA,BATCH,,,,,,1,3,6,14,2,7
1402,20273,MS27980-18N,Fastener,"The Boeing Comp, Spare Dist Cent",136.0000,136.000000,1.00,7,10.0,EA,BATCH,,,,,,1,2,5,4,1,1
1403,20288,NAS43HT5-8,SPACER,"The Boeing Comp, Spare Dist Cent",11.0000,55.000000,5.00,4,10.0,EA,BATCH,,,,,,4,8,0,0,4,10
1404,20322,M39029/1-100,PIN,"The Boeing Comp, Spare Dist Cent",98.0000,0.000000,0.00,28,10.0,EA,BATCH,,,,,,1,1,2,1,6,60
1405,20352,LJ38084,Tube Assy - Hydr Pressure,Jet Midwest,2.0000,3900.000000,1950.00,18,10.0,EA,BATCH,,min-max,1.0,1.0,"Helst að kaupa frá einhverjum sem er að rífa niður vélar, t.d. Jet Midwest",2,0,1,1,0,0
1406,20356,M39029-32-248,Socket,"The Boeing Comp, Spare Dist Cent",30.0000,30.000000,1.00,10,100.0,EA,BATCH,,,,,,13,56,10,29,7,26
1407,20359,MF20-004,Full Face Crew Oxy Mask,Safran Aerosystems Services,8.0000,41813.333360,5226.67,489,10.0,EA,TRK,,min-max,1.0,1.0,MAX Boeing RSPL,10,15,0,0,0,0
1408,20370,MS28775-012,Packing,"The Boeing Comp, Spare Dist Cent",426.0000,852.000000,2.00,2,10.0,EA,BATCH,,,,,,17,16,5,4,2,2
1409,20371,MS28782-18,Retainer,,67.0000,67.000000,1.00,21,100.0,EA,BATCH,,,,,,4,6,3,10,3,4
1410,20372,MS29513-111,Packing,"Boeing Distribution, Inc (Aviall)",95.0000,0.000000,0.00,8,100.0,EA,BATCH,,,,,,17,51,13,32,2,2
1411,20387,NAS1523C4R,Packing,"The Boeing Comp, Spare Dist Cent",237.0000,474.000000,2.00,26,100.0,EA,BATCH,,,,,,3,170,7,183,8,227
1412,20402,F15T12CW,Lamp,Wing Control,79.0000,316.000000,4.00,25,10.0,EA,BATCH,,,,,,5,11,1,1,1,2
1413,20405,F72T12CWH0,Lamp Fluorescent,Boeing Distribution Services INC. (KLX),22.0000,264.000000,12.00,35,10.0,EA,BATCH,,,,,,8,17,4,8,6,11
1414,20427,LK76708,"Spring  Helical,C0mpressi0n",Rolls-Royce Aero Repair & Overhaul (UK),53.0000,2332.000000,44.00,26,10.0,EA,BATCH,,min-max,24.0,24.0,,4,0,2,24,8,73
1415,20432,MS29513-244,Packing,Kelowna Aerospace (KF Aerospace),33.0000,33.000000,1.00,69,100.0,EA,BATCH,,,,,,5,3,12,9,8,12
1416,20440,NAS1612-10A,Packing,"The Boeing Comp, Spare Dist Cent",154.0000,0.000000,0.00,77,100.0,EA,BATCH,,,,,,52,74,30,39,25,37
1417,20454,H3-1566-1,Bracket,"Proponent , INC. (Kapco)",2.0000,128.000000,64.00,9,10.0,EA,BATCH,,,,,,2,5,3,8,5,1
1418,20459,MCS352B160,Hydrlc  Hydraulic,Boeing Distribution Services INC. (KLX),5.0000,203.333350,40.67,23,10.0,EA,BATCH,,,,,,3,3,2,5,5,6
1419,20482,M83485-1-011,PACKING,Wencor West,185.0000,0.000000,0.00,7,10.0,EA,BATCH,,min-max,20.0,100.0,,10,10,1,2,1,2
1420,20509,NAS1149FN432P,WASHER,"The Boeing Comp, Spare Dist Cent",1157.0000,0.000000,0.00,17,100.0,EA,BATCH,,,,,,5,700,7,27,6,252
1421,20524,ELW73-200001-24,Quasar II Strip 24 inch,"The Boeing Comp, Spare Dist Cent",147.0000,31311.000000,213.00,309,10.0,EA,BATCH,,,,,,19,4,10,4,9,40
1422,20537,F15T12WW,Lamp Ceiling Light,Wencor West,43.0000,129.000000,3.00,23,10.0,EA,BATCH,,,,,,46,149,44,197,13,130
1423,20551,M83248-1-908,Packing,Icelandair,0.0000,0.000000,0.00,0,100.0,EA,BATCH,,,,,,3,3,10,8,10,11
1424,20560,CR3212-4-03,Rivet,"The Boeing Comp, Spare Dist Cent",417.0000,8757.000000,21.00,44,10.0,EA,BATCH,,,,,,2,28,4,0,1,10
1425,20573,LJ75510,Strip   Anti-Chafe,ROHR(Goodrich Aerostructures Group),4.0000,1268.000000,317.00,14,10.0,EA,BATCH,,,,,,4,2,6,7,7,6
1426,20608,M81969-39-01,Tool,Wencor West,61.0000,122.000000,2.00,10,100.0,EA,BATCH,,,,,,6,48,4,70,5,100
1427,20617,E05805031511525,Velcro Hook 50mm Grey Adhesive,Velcro Europe S.A.,476.0000,476.000000,1.00,44,100.0,ME,BATCH,,,,,,11,165,10,129,13,262
1428,20619,ENV0TITE,Seal For Life Vest,ITW Envopak,5304.0000,0.000000,0.00,21,100.0,EA,BATCH,,,,,,10,4060,11,3974,13,4463
1429,20626,DHP1134-2,Restraint Kit - Passenger,Percival Aviation,4.0000,1112.000000,278.00,74,10.0,EA,BATCH,,,,,,4,8,2,3,3,4
1430,20644,J1438P012,PACKING,"CFM International, Inc.",0.0000,0.000000,33.00,20,10.0,EA,BATCH,,min-max,3.0,5.0,CFM_LEAP Engine RSPL,8,8,1,2,0,0
1431,20647,E05805001011525,Velcro Hook 50mm White Adhesive,Velcro Europe S.A.,52.0000,52.000000,1.00,183,100.0,ME,BATCH,,,,,,16,186,15,134,8,81
1432,20659,ENV0SEAL,OMEGA II SEAL,ITW Envopak,7337.0000,0.000000,0.00,2,100.0,EA,BATCH,,,,,,9,603,1,39,5,1370
1433,20675,J813P091C,BOLT,IAG Materials,10.0000,190.000000,19.00,9,10.0,EA,BATCH,,min-max,2.0,8.0,,0,0,0,0,0,0
1434,20681,J1438P254,PACKING,"CFM International, Inc.",0.0000,0.000000,148.00,17,10.0,EA,BATCH,,min-max,3.0,5.0,CFM_LEAP Engine RSPL,8,8,1,2,0,0
1435,20685,KB27121,"Seal    Sealing,T0r0idal",Turbo Resources International Inc.,19.0000,247.000000,13.00,14,10.0,EA,BATCH,,,,,,10,16,7,5,6,8
1436,20691,LM718910-20629,Cup      Cup-Bearing,Goodrich Corporation,16.0000,1728.000000,108.00,31,10.0,EA,BATCH,,,,,,13,17,21,32,26,52
1437,20694,M85052-2-8,Clamp,Wencor West,12.0000,36.000000,3.00,6,10.0,EA,BATCH,,,,,,1,1,6,16,3,4
1438,20736,J221P904,Packing Packing-Preformed O-,Delta TechOps,18.0000,18.000000,1.00,8,100.0,EA,BATCH,,,,,,11,22,4,7,9,11
1439,20740,KB27155,"Ring    Sealing,T0r0idal-Shr",Rolls-Royce Aero Repair & Overhaul (UK),3.0000,366.000000,122.00,19,10.0,EA,BATCH,,,,,,5,5,7,7,2,3
1440,20745,KB27154,Ring    Seal,Rolls-Royce Aero Repair & Overhaul (UK),14.0000,476.000000,34.00,35,10.0,EA,BATCH,,,,,,24,22,37,55,4,7
1441,20753,M83248-1-216,"Seal,O-Ring Eng.Dr.Hyd.Pump,Rb211","The Boeing Comp, Spare Dist Cent",203.0000,203.000000,1.00,7,100.0,EA,BATCH,,,,,,20,19,18,16,14,13
1442,20784,NAS1611-143,Packing,"The Boeing Comp, Spare Dist Cent",157.0000,0.000000,0.00,11,10.0,EA,BATCH,,,,,,1,1,2,2,4,2
1443,20795,Q4631,Lamp Lamp-13v 250w Ds1,"The Boeing Comp, Spare Dist Cent",65.0000,1105.000000,17.00,23,10.0,EA,BATCH,,,,,,40,65,52,10,20,49
1444,20812,NAS1149D0563J,Washer,"The Boeing Comp, Spare Dist Cent",2189.0000,0.000000,0.00,11,100.0,EA,BATCH,,,,,,4,9,3,454,0,0
1445,20821,NAS6703-3,Bolt,,42.0000,42.000000,1.00,21,100.0,EA,BATCH,,,,,,3,3,2,6,7,16
1446,20854,KB27127,"Seal    Sealing,T0r0idal",UPS Freight Forwarding,97.0000,1358.000000,14.00,20,10.0,EA,BATCH,,,,,,9,6,6,9,2,2
1447,20860,LM718947-20629,Cone    Cone Bearing,Wencor West,30.0000,10590.000000,353.00,50,10.0,EA,BATCH,,min-max,15.0,30.0,,20,33,24,31,31,36
1448,20879,J219P05,Gasket  Gasket-Seal,"The Boeing Comp, Spare Dist Cent",4.0000,264.000000,66.00,8,10.0,EA,BATCH,,min-max,2.0,4.0,AOG,2,4,1,2,5,7
1449,20883,KB27120,Seal    Seal,Rolls-Royce Aero Repair & Overhaul (UK),37.0000,703.000000,19.00,15,10.0,EA,BATCH,,,,,,22,68,27,63,18,58
1450,20888,N5000-125,Ring    Retaining,"Boeing Distribution, Inc (Aviall)",183.0000,366.000000,2.00,5,100.0,EA,BATCH,,min-max,30.0,60.0,6 STK Í BREMSU,9,46,3,21,2,9
1451,20894,NAS1801-3-28,Screw,Boeing Distribution Services INC. (KLX),19.0000,0.000000,0.00,19,10.0,EA,BATCH,,,,,,1,-1,3,10,3,9
1452,20897,NAS514P832-7,Screw,Wencor West,90.0000,0.000000,0.00,12,10.0,EA,BATCH,,,,,,1,1,1,1,5,410
1453,20903,J644P12B,BOLT,Satair A/S,17.0000,289.000000,17.00,20,10.0,EA,BATCH,,min-max,17.0,17.0,,0,0,0,0,0,0
1454,20913,NAS1149D0416J,Washer,"The Boeing Comp, Spare Dist Cent",438.0000,0.000000,0.00,17,100.0,EA,BATCH,,,,,,7,53,24,238,7,189
1455,20917,NAS1611-211,Packing,"Boeing Distribution, Inc (Aviall)",113.0000,56.500000,0.50,15,100.0,EA,BATCH,,min-max,5.0,10.0,1 STK Í BREMSU,66,70,36,40,6,6
1456,20931,NAS1612-16A,Packing,Boeing Distribution Services INC. (KLX),48.0000,48.000000,1.00,14,100.0,EA,BATCH,,,,,,9,12,5,9,0,0
1457,20973,Q4559X,Light Landing,"Boeing Distribution, Inc (Aviall)",24.0000,624.000000,26.00,26,10.0,EA,BATCH,,,,,,40,66,36,45,8,35
1458,20975,R9003,Repair Kit,Satair A/S,7.0000,1442.000000,206.00,11,10.0,EA,BATCH,,,,,,12,8,7,10,7,3
1459,21019,SAMPLEKIT,Kit,Solutia,30.0000,0.000000,0.00,17,10.0,EA,BATCH,,,,,,19,23,19,35,24,58
1460,21028,UL10325,"Plug    Blanking,Intrasc0pe,",Rolls-Royce Aero Repair & Overhaul (UK),4.0000,7648.000000,1912.00,39,10.0,EA,BATCH,,min-max,2.0,3.0,,3,3,2,2,4,4
1461,21051,NYC065100G,"VASELINE, NYC0 65 100gr",Aerospheres (UK) Ltd.,11.0000,132.000000,12.00,64,10.0,EA,BATCH,,,,,,9,17,3,13,2,6
1462,21062,SL4750NA,NUT,"The Boeing Comp, Spare Dist Cent",28.0000,17556.000000,627.00,155,10.0,EA,BATCH,,min-max,12.0,16.0,"737Max Mótorskipti, see note",15,-8,7,8,5,-4
1463,21067,SF15-141T487-1,SEAL - NO 2 WINDOW,"The Boeing Comp, Spare Dist Cent",1.0000,760.000000,760.00,100,10.0,EA,BATCH,,min-max,1.0,1.0,,0,0,0,0,0,0
1464,21069,SLP5182A3-1,Plug,Boeing Distribution Services INC. (KLX),795.0000,795.000000,1.00,41,100.0,EA,BATCH,,,,,,2,0,4,200,5,568
1465,21115,P0640-101,Vest Infant Life,"Boeing Distribution, Inc (Aviall)",101.0000,6565.000000,65.00,25,10.0,EA,BATCH,,,,,"Fer á interior shop, þarf  ekki að kaupa þegar það er nóg US",39,116,62,263,23,84
1466,21120,PLT2MM,STRAP,Boeing Distribution Services INC. (KLX),5039.0000,0.000000,0.00,13,100.0,EA,BATCH,,,,,,10,9100,18,14952,18,11073
1467,21149,CR3523-6-3,Rivet,"Boeing Distribution, Inc (Aviall)",11.0000,22.000000,2.00,11,100.0,EA,BATCH,,,,,,3,140,6,189,6,179
1468,21151,D436-38,Splice,"Proponent , INC. (Kapco)",62.0000,186.000000,3.00,8,10.0,EA,BATCH,,,,,,7,37,1,1,4,80
1469,21197,NAS1611-216A,Packing,Qantas Engineering,24.0000,36.000000,1.50,17,100.0,EA,BATCH,,,,,,1,1,4,4,3,1
1470,21215,P25000P05,Bearing-Oversize,Wencor West,4.0000,500.000000,125.00,13,10.0,EA,BATCH,,,,,,2,3,6,11,5,4
1471,21307,J1438P020,PACKING,"CFM International, Inc.",20.0000,920.000000,46.00,8,10.0,EA,BATCH,,,,,,8,8,3,3,0,0
1472,21330,J221P016,Packing Packing-Preformed O-,Satair A/S,36.0000,36.000000,1.00,5,10.0,EA,BATCH,,min-max,5.0,10.0,,0,0,0,0,2,4
1473,21332,KB27136,"Seal - Sealing, Torroidal",UPS Freight Forwarding,31.0000,961.000000,31.00,11,10.0,EA,BATCH,,,,,,11,9,11,12,2,2
1474,21339,LM120749-20629,"BEARING, Cone and Roller",LEKI Aviation,3.0000,1389.000000,463.00,8,10.0,EA,BATCH,,,,,,11,14,8,11,11,12
1475,21360,J1215P12,GASKET - SEAL,Satair A/S,1.0000,67.000000,67.00,6,10.0,EA,BATCH,,min-max,1.0,1.0,CFM_LEAP Engine RSPL,0,0,0,0,0,0
1476,21367,LK35445,Collar  Guide Pin,Rolls-Royce Aero Repair & Overhaul (UK),49.0000,2989.000000,61.00,16,10.0,EA,BATCH,,,,,,4,13,2,8,9,100
1477,21372,M677,GASKET,Boeing Distribution Services INC. (KLX),10.0000,70.000000,7.00,74,10.0,EA,BATCH,,min-max,2.0,10.0,,2,2,0,0,1,1
1478,21393,M0BILJET0ILII,Mobile Jet II,Aerospheres (UK) Ltd.,2039.0000,36702.000000,18.00,60,10.0,QT,BATCH,,,,,,25,2675,32,1710,21,1419
1479,21402,JPM182,Switch  Microswitch Assy,"Boeing Distribution, Inc (Aviall)",9.0000,1404.000000,156.00,49,10.0,EA,BATCH,,,,,,8,12,9,16,4,32
1480,21414,M83248-1-012,Packing,"The Boeing Comp, Spare Dist Cent",70.0000,0.000000,0.00,10,100.0,EA,BATCH,,,,,,23,23,19,21,21,19
1481,21437,W45655,Dark Grey,B. Struve Garngården A/S,9.0000,333.000000,37.00,53,10.0,RL,BATCH,,,,,,10,12,10,14,6,10
1482,21443,MS20427M4-5,Rivet,Boeing Distribution Services INC. (KLX),207.0000,0.000000,0.00,7,100.0,EA,BATCH,,,,,,6,27,7,19,4,74
1483,21444,MS21141U0606P,Rivet,Boeing Distribution Services INC. (KLX),50.0000,200.000000,4.00,19,10.0,EA,BATCH,,,,,,1,8,5,61,10,84
1484,21474,EP0CAST1618DB,Epocast,Aerospheres (UK) Ltd.,0.0000,0.000000,110.60,53,10.0,EA,BATCH,,min-max,1.0,3.0,,8,6,7,2,3,1
1485,21480,HLX64621,Lamp,"The Boeing Comp, Spare Dist Cent",83.0000,415.000000,5.00,11,10.0,EA,BATCH,,,,,,40,69,43,114,28,84
1486,21483,J221P910,PACKING,Satair A/S,9.0000,27.000000,3.00,7,10.0,EA,BATCH,,min-max,4.0,10.0,,3,3,5,6,3,3
1487,21494,LK35446,Sleeve  Spring Locating,Rolls-Royce Aero Repair & Overhaul (UK),49.0000,1813.000000,37.00,17,10.0,EA,BATCH,,,,,,1,4,3,22,6,59
1488,21496,LM121349-20629,"BEARING, Cone and Rollers",Wencor West,11.0000,8272.000000,752.00,11,10.0,EA,BATCH,,,,,,11,14,8,11,12,13
1489,21497,M224713A20629,"Cup, Bearing (Inner)",Goodrich Corporation,5.0000,0.000000,0.00,31,10.0,EA,BATCH,,,,,,13,17,4,8,3,7
1490,21507,MS20995CU15,Copper Safety Lock Wire,Stealth Aerospace,2.0000,144.000000,72.00,16,10.0,EA,BATCH,,min-max,1.0,2.0,ITS-44271,1,2,2,2,1,1
1491,21512,MS24693C28,Screw (Selcal System),Aviointeriors S.P.A.,21.0000,0.000000,0.00,13,10.0,EA,BATCH,,,,,,4,30,3,1,1,14
1492,21539,KB27122,Seal    Seal,Rolls-Royce Aero Repair & Overhaul (UK),44.0000,748.000000,17.00,10,10.0,EA,BATCH,,,,,,28,45,38,102,8,16
1493,21594,MS29513-027,Packing,"The Boeing Comp, Spare Dist Cent",63.0000,0.000000,0.00,24,10.0,EA,BATCH,,,,,,1,28,0,0,6,64
1494,21604,RTV118,Sealant,Boeing Distribution Services INC. (KLX),6.0000,126.000000,21.00,145,10.0,EA,BATCH,,,,,,12,12,5,7,6,7
1495,21630,P0071-109,Bag,Eastern Aero Marine,1233.0000,6165.000000,5.00,33,10.0,EA,BATCH,,,,,,11,800,7,108,6,327
1496,21649,RTV108,Seal    Adhesive Seal 83 ML TUBES,Aerospheres (UK) Ltd.,0.0000,0.000000,13.00,24,10.0,EA,BATCH,,,,,,23,43,8,10,8,9
1497,21658,NAS679C06M,Nut,Boeing Distribution Services INC. (KLX),72.0000,48.000240,0.67,13,100.0,EA,BATCH,,,,,,2,20,3,16,8,163
1498,21659,MS21043-4,Nut,Safran Landing Systems,37.0000,0.000000,0.00,15,100.0,EA,BATCH,,,,,FOC,21,167,10,36,7,154
1499,21687,NAS1801-3-27,Screw,"The Boeing Comp, Spare Dist Cent",16.0000,72.000000,4.50,23,100.0,EA,BATCH,,,,,,5,16,3,10,6,25
1500,21706,R0YC011MS,Grease,"Boeing Distribution, Inc (Aviall)",53.0000,1272.000000,24.00,90,10.0,EA,BATCH,,,,,Aviall P/N 11MS140Z,18,18,34,49,27,80
1501,21761,NAS1801-4-12,Screw,,20.0000,0.000000,0.00,21,100.0,EA,BATCH,,,,,,1,2,3,6,3,6
